ts_ns,bid,ask,bid_sz,ask_sz,mid,spread,microprice
1756091612900000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091612950000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613000000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613050000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613100000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613150000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613200000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613250000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613300000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613350000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613400000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613450000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613500000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613550000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613600000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613650000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613700000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613750000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613800000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613850000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613900000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091613950000000,113272.46,113543.01,0.12031,0.04583,113407.735,270.55,113468.378325
1756091614000000000,113272.47,113543.01,0.04024,0.04583,113407.74,270.54,113398.954601
1756091614050000000,113272.47,113543.01,0.04024,0.04583,113407.74,270.54,113398.954601
1756091614100000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614150000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614200000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614250000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614300000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614350000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614400000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614450000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614500000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614550000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614600000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614650000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614700000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614750000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614800000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614850000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614900000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091614950000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615000000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615050000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615100000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615150000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615200000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615250000000,113272.48,113543.01,0.12,0.04583,113407.745,270.53,113468.244337
1756091615300000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615350000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615400000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615450000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615500000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615550000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615600000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615650000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615700000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615750000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615800000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615850000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615900000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091615950000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091616000000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091616050000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091616100000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091616150000000,113272.49,113543.01,0.0003,0.04579,113407.75,270.52,113274.250816
1756091616200000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616250000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616300000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616350000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616400000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616450000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616500000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616550000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616600000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616650000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616700000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616750000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616800000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616850000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616900000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091616950000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617000000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617050000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617100000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617150000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617200000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617250000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617300000000,113272.5,113543.01,0.00025,0.04579,113407.755,270.51,113273.968886
1756091617350000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617400000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617450000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617500000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617550000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617600000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617650000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617700000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617750000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617800000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617850000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617900000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091617950000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618000000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618050000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618100000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618150000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618200000000,113272.5,113543.01,0.12025,0.04579,113407.755,270.51,113468.409585
1756091618250000000,113272.51,113543,0.1224,0.09721,113407.755,270.49,113423.268053
1756091618300000000,113272.51,113543,0.1224,0.09721,113407.755,270.49,113423.268053
1756091618350000000,113272.53,113542.99,0.04,0.04583,113407.76,270.46,113398.574507
1756091618400000000,113272.53,113542.99,0.04,0.04583,113407.76,270.46,113398.574507
1756091618450000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618500000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618550000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618600000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618650000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618700000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618750000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618800000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618850000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618900000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091618950000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091619000000000,113272.54,113542.99,0.12,0.04583,113407.765,270.45,113468.246446
1756091619050000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619100000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619150000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619200000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619250000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619300000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619350000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619400000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619450000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619500000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619550000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619600000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619650000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619700000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619750000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619800000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619850000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619900000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091619950000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620000000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620050000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620100000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620150000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620200000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620250000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620300000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620350000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620400000000,113272.55,113542.99,0.0006,0.04583,113407.77,270.44,113276.044809
1756091620450000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620500000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620550000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620600000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620650000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620700000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620750000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620800000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620850000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620900000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091620950000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621000000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621050000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621100000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621150000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621200000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621250000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621300000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621350000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621400000000,113272.56,113542.99,0.00029,0.04583,113407.775,270.43,113274.260449
1756091621450000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621500000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621550000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621600000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621650000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621700000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621750000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621800000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621850000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621900000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091621950000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622000000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622050000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622100000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622150000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622200000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091622250000000,113272.57,113542.99,0.04,0.04583,113407.78,270.42,113398.595865
1756091622300000000,113272.57,113542.99,0.04,0.04583,113407.78,270.42,113398.595865
1756091622350000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622400000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622450000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622500000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622550000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622600000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622650000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622700000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622750000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622800000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622850000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622900000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091622950000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623000000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623050000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623100000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623150000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623200000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623250000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623300000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623350000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623400000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623450000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623500000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623550000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623600000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623650000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623700000000,113272.56,113542.99,0.12029,0.04583,113407.775,270.43,113468.382446
1756091623750000000,113272.57,113542.99,0.04,0.04583,113407.78,270.42,113398.595865
1756091623800000000,113272.57,113542.99,0.04,0.04583,113407.78,270.42,113398.595865
1756091623850000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623900000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091623950000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091624000000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091624050000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091624100000000,113272.58,113542.99,0.12,0.04583,113407.785,270.41,113468.257501
1756091624150000000,113272.59,113542.98,0.1224,0.09721,113407.785,270.39,113423.292318
1756091624200000000,113272.59,113542.98,0.1224,0.09721,113407.785,270.39,113423.292318
1756091624250000000,113272.61,113542.98,0.00766,0.09721,113407.795,270.37,113292.358586
1756091624300000000,113272.61,113542.98,0.00766,0.09721,113407.795,270.37,113292.358586
1756091624350000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624400000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624450000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624500000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624550000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624600000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624650000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624700000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624750000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624800000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624850000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624900000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091624950000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625000000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625050000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625100000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625150000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625200000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625250000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625300000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625350000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625400000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625450000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625500000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625550000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625600000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625650000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625700000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625750000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625800000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625850000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625900000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091625950000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626000000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626050000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626100000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626150000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626200000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626250000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626300000000,113272.62,113542.97,0.12,0.04429,113407.795,270.35,113470.087892
1756091626350000000,113272.63,113542.97,0.04,0.04429,113407.8,270.34,113400.920426
1756091626400000000,113272.63,113542.97,0.04,0.04429,113407.8,270.34,113400.920426
1756091626450000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626500000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626550000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626600000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626650000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626700000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626750000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626800000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626850000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626900000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091626950000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627000000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627050000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627100000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627150000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627200000000,113272.64,113542.97,0.12,0.04429,113407.805,270.33,113470.093284
1756091627250000000,113272.65,113542.97,0.00622,0.04429,113407.81,270.32,113305.938268
1756091627300000000,113272.65,113542.97,0.00622,0.04429,113407.81,270.32,113305.938268
1756091627350000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627400000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627450000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627500000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627550000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627600000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627650000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627700000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627750000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627800000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627850000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627900000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091627950000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628000000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628050000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628100000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628150000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628200000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628250000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628300000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628350000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628400000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628450000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628500000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628550000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628600000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628650000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628700000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628750000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628800000000,113272.66,113542.97,0.12,0.04429,113407.815,270.31,113470.098676
1756091628850000000,113272.67,113542.97,0.04,0.04429,113407.82,270.3,113400.941444
1756091628900000000,113272.67,113542.97,0.04,0.04429,113407.82,270.3,113400.941444
1756091628950000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629000000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629050000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629100000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629150000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629200000000,113272.68,113542.97,0.12,0.04429,113407.825,270.29,113470.104067
1756091629250000000,113272.69,113542.97,0.008,0.04429,113407.83,270.28,113314.040928
